gene_name	iHS_GBR_max_500	iHS_snps_per_gene	pval_iHS_max	pval_iHS_max_fdr
RP4-775D17.1	0.0	12.0	0.999755859375	1.0
C1orf146	0.609	178.0	1.0	1.0
ACTBP12	0.187	11.0	0.997764149116613	1.0
AL451010.1	0.0	2.0	0.75	1.0
GLMN	0.77	274.0	1.0	1.0
RPAP2	0.644	586.0	1.0	1.0
RN7SL824P	0.0	8.0	0.99609375	1.0
GFI1	1.147	78.0	0.9999718243876569	1.0
EVI5	3.751	1907.0	0.15460222057405726	0.8370248416220598
RP4-593M8.1	1.213	13.0	0.7882732354645672	1.0
HMGB3P9	1.258	10.0	0.6672404223652357	1.0
RNU4-59P	3.035	12.0	0.014337058155213134	0.10063595594572751
RP11-330C7.3	0.0	1.0	0.5	1.0
RP11-330C7.4	1.183	5.0	0.46746685691352674	1.0
CCNJP2	0.367	19.0	0.9997717279771149	1.0
RPL5	1.053	77.0	0.9999948050766513	1.0
SNORD21	0.0	3.0	0.875	1.0
SNORA66	0.947	4.0	0.5295643406749473	1.0
SNORA66	0.053	11.0	0.99923008298731	1.0
FAM69A	1.473	692.0	1.0	1.0
SNORA51	0.789	10.0	0.9112053656549945	1.0
RP11-386I23.1	0.856	27.0	0.9972335074243164	1.0
RNU6-970P	0.0	8.0	0.99609375	1.0
RN7SL692P	0.669	12.0	0.9691981746497691	1.0
AC093577.1	1.556	12.0	0.5231921736531904	1.0
RNU6-210P	0.0	3.0	0.875	1.0
RN7SKP123	1.012	7.0	0.6943467830296699	1.0
Y_RNA	1.013	6.0	0.6373354496807353	1.0
MTF2	1.89	300.0	0.9998697110229341	1.0
TMED5	0.643	176.0	1.0	1.0
CCDC18	3.003	554.0	0.5233659068973838	1.0
RP4-612C19.1	0.589	7.0	0.8976583462710358	1.0
RP4-612C19.2	0.0	7.0	0.9921875	1.0
RP4-717I23.3	2.249	485.0	0.9974737214510415	1.0
RP4-717I23.2	0.0	4.0	0.9375	1.0
DR1	1.719	147.0	0.9983896653215675	1.0
RP4-713B5.2	0.0	6.0	0.984375	1.0
Y_RNA	1.34	8.0	0.5302543719547828	1.0
FNBP1L	2.446	571.0	0.9840618765593949	1.0
RNA5SP53	1.417	8.0	0.47888047441765447	1.0
BCAR3	3.466	2132.0	0.4306176141893381	1.0
RP5-1033H22.2	0.836	91.0	0.9999999987318103	1.0
RP11-488P3.1	1.947	221.0	0.996877872580449	1.0
MIR760	0.0	7.0	0.9921875	1.0
RP4-561L24.3	1.639	24.0	0.7124531127803548	1.0
DNTTIP2	1.931	113.0	0.953249540724163	1.0
GCLM	1.79	173.0	0.9984559993449829	1.0
CHCHD2P5	1.112	11.0	0.7921119874271443	1.0
MTND4P11	0.777	23.0	0.9965616357866913	1.0
RP5-837O21.6	0.0	9.0	0.998046875	1.0
RP5-837O21.5	0.636	12.0	0.9740621370450447	1.0
RP5-837O21.4	0.636	9.0	0.9353675463418156	1.0
RP5-837O21.8	0.0	8.0	0.99609375	1.0
RP5-837O21.3	0.0	27.0	0.9999999925494194	1.0
RP5-837O21.1	0.0	24.0	0.9999999403953552	1.0
RP5-837O21.2	1.542	15.0	0.6142919247180121	1.0
ABCA4	3.052	1271.0	0.7643608254754808	1.0
RP11-78O9.1	0.346	18.0	0.9997155723371507	1.0
ARHGAP29	1.457	917.0	1.0	1.0
RN7SL440P	0.0	9.0	0.998046875	1.0
snoU13	0.0	10.0	0.9990234375	1.0
RP11-148B18.1	0.0	16.0	0.9999847412109375	1.0
GAPDHP29	0.0	9.0	0.998046875	1.0
RP11-148B18.4	1.289	50.0	0.9944602316716853	1.0
RP11-148B18.3	2.484	25.0	0.1503446620272072	0.8184158570791428
RP11-366L18.1	1.278	15.0	0.7962421980234328	1.0
ABCD3	4.264	549.0	0.005496809337121822	0.040474088603444716
F3	2.546	95.0	0.4048844881034278	1.0
RP11-86H7.6	1.805	90.0	0.9614798828954313	1.0
RP11-86H7.7	1.835	37.0	0.7138607703073918	1.0
LINC01057	2.385	1693.0	0.9999995054216089	1.0
KATNBL1P2	1.231	29.0	0.964991675910739	1.0
PGBD4P7	1.243	25.0	0.9408315894819914	1.0
MIR378G	0.3	10.0	0.9918854912499391	1.0
SLC44A3	2.38	736.0	0.9983364242030577	1.0
RP11-465K1.2	1.935	217.0	0.9970530542303524	1.0
CNN3	1.825	238.0	0.9997342330225959	1.0
RP4-639F20.1	1.904	265.0	0.9995239383827688	1.0
ALG14	2.269	698.0	0.9997164873456728	1.0
RP11-313A24.1	1.367	57.0	0.9939881691653257	1.0
TMEM56	1.893	466.0	0.9999989840715403	1.0
RP11-57H12.6	4.785	799.0	0.0006828614303147074	0.0054347128415418115
RP11-57H12.2	0.765	109.0	0.9999999999987161	1.0
Y_RNA	0.0	8.0	0.99609375	1.0
RP11-57H12.3	1.893	433.0	0.9999973005840165	1.0
RWDD3	4.785	97.0	8.292545333221657e-05	0.0006908663397843126
RP11-57H12.5	1.422	131.0	0.999974308727191	1.0
RP4-586O15.1	1.558	75.0	0.9900489082392996	1.0
RP11-14O19.1	0.62	17.0	0.994983157840099	1.0
RP11-14O19.2	1.499	225.0	0.9999998301806827	1.0
RP4-617C6.1	0.849	33.0	0.9993100545324559	1.0
AL356479.1	0.0	2.0	0.75	1.0
RP11-286B14.1	3.603	1967.0	0.26611249837971895	1.0
RP11-286B14.2	0.813	140.0	0.9999999999999934	1.0
AC092812.1	0.166	6.0	0.967149856105846	1.0
RP11-147C23.1	1.933	705.0	0.9999999945083471	1.0
RNU1-130P	0.164	7.0	0.9815896367375663	1.0
RP5-898J17.1	1.87	908.0	0.9999999999995136	1.0
RP4-736I12.1	1.183	14.0	0.8286947797552262	1.0
UBE2WP1	1.469	16.0	0.691768694786647	1.0
EEF1A1P11	1.726	17.0	0.519299213921572	1.0
RN7SL831P	1.044	5.0	0.5516890618786645	1.0
NDUFS5P2	0.515	8.0	0.9444756319940196	1.0
RP11-122C9.1	0.171	8.0	0.9891831140432905	1.0
RN7SKP270	1.413	6.0	0.38899500289676714	1.0
PTBP2	2.515	731.0	0.9872679378004008	1.0
AL592205.1	0.0	9.0	0.998046875	1.0
AL592205.2	0.0	6.0	0.984375	1.0
DPYD	2.608	6080.0	0.9999999999991116	1.0
DPYD-AS1	2.608	1619.0	0.9993821052017403	1.0
DPYD-IT1	1.865	236.0	0.9994208152054259	1.0
SEC63P1	1.55	16.0	0.6320191719783226	1.0
RPL26P9	0.407	4.0	0.8125467261810626	1.0
RP11-272L13.2	0.494	18.0	0.9987643911775436	1.0
DPYD-AS2	0.0	17.0	0.9999923706054688	1.0
RP11-272L13.4	0.75	14.0	0.9726193778266574	1.0
RP11-272L13.3	1.27	71.0	0.999520082172324	1.0
RP11-490G2.2	1.514	18.0	0.7018045749240022	1.0
MIR137HG	1.754	448.0	0.9999999869619207	1.0
NFU1P2	0.0	9.0	0.998046875	1.0
RP5-1070A16.1	2.68	496.0	0.839457789997801	1.0
AL160056.1	0.0	1.0	0.5	1.0
SNX7	2.306	767.0	0.9997080587886318	1.0
LPPR5	1.884	992.0	0.9999999999999057	1.0
RP5-896L10.1	2.628	1281.0	0.9959660350129491	1.0
RP11-234N17.1	0.502	8.0	0.947315446753166	1.0
LPPR4	2.212	331.0	0.9888168177128078	1.0
RP4-735N21.1	0.0	10.0	0.9990234375	1.0
RP11-413P11.1	1.823	478.0	0.999999938840403	1.0
PALMD	2.42	486.0	0.9773182175099315	1.0
HMGB3P10	1.306	9.0	0.5959053837887492	1.0
FRRS1	4.151	470.0	0.007748990445448745	0.05607962316118379
RNU4-75P	2.131	12.0	0.18142931965343279	0.9539713227142513
Y_RNA	0.874	8.0	0.8166274874848807	1.0
AL451051.1	0.0	5.0	0.96875	1.0
RP4-581O6.1	0.899	11.0	0.8936638636795204	1.0
AGL	2.536	522.0	0.9468555735639771	1.0
RP5-884G6.2	1.895	16.0	0.3760108383804439	1.0
SLC35A3	2.795	385.0	0.6322559319732519	1.0
RNU6-750P	1.27	10.0	0.6591535964155524	1.0
RNU6-1318P	1.617	5.0	0.23811496790080589	1.0
RP4-714D9.5	1.185	32.0	0.9820172018070761	1.0
HIAT1	3.316	310.0	0.1320071975774052	0.7359029243500015
RP4-714D9.2	3.017	148.0	0.17224257569309132	0.9157360497658976
SASS6	3.219	339.0	0.19596492421168732	1.0
RP4-714D9.4	2.056	8.0	0.14848147110315224	0.8106098256865623
TRMT13	3.359	128.0	0.048840808221477405	0.3104734304213011
LRRC39	3.113	158.0	0.13616425098422302	0.7548590171454579
DBT	2.422	340.0	0.9282227438857866	1.0
RP11-305E17.7	1.835	6.0	0.18364808320585257	0.9627505748202074
BRI3P1	0.377	7.0	0.9525843096259082	1.0
RP11-305E17.4	0.202	8.0	0.9871863351123125	1.0
RP11-305E17.6	2.006	23.0	0.40650089086176333	1.0
RTCA	2.482	189.0	0.7102297416351773	1.0
MIR553	0.0	6.0	0.984375	1.0
RP5-837M10.1		0.0	0.0	0.0
RP5-837M10.2		0.0	0.0	0.0
CDC14A	2.294	1217.0	0.999998378696905	1.0
AC104457.1	0.732	8.0	0.8790771296804483	1.0
BCAS2P2	1.23	21.0	0.9121254042655983	1.0
RP5-837M10.4	1.243	186.0	0.9999999992682733	1.0
GPR88	0.973	26.0	0.9908776526116151	1.0
RP11-84O12.2	0.508	15.0	0.9958028236019945	1.0
RP11-84O12.4	1.134	104.0	0.9999993789417924	1.0
RP11-84O12.3	1.37	12.0	0.6571559785206997	1.0
VCAM1	2.024	132.0	0.9431272924087301	1.0
EXTL2	1.052	158.0	0.9999999999862528	1.0
RP4-549L20.3	0.995	8.0	0.751812634416358	1.0
SLC30A7	1.63	530.0	0.9999999999993432	1.0
HNRNPA1P68	1.07	8.0	0.7071507118404456	1.0
DPH5	1.514	218.0	0.9999995678615259	1.0
AC093157.1	0.0	8.0	0.99609375	1.0
RP11-421L21.2	1.429	9.0	0.5114341140808745	1.0
RP11-421L21.3	1.584	409.0	0.9999999999552077	1.0
SCARNA16	0.676	11.0	0.9574667763796978	1.0
RP5-1033H2.1	0.789	23.0	0.9961868010631794	1.0
snoU13	0.0	9.0	0.998046875	1.0
RP4-575N6.4	0.649	9.0	0.9319632108438454	1.0
S1PR1	0.767	37.0	0.999905435631027	1.0
RP4-575N6.5	1.081	18.0	0.93357239382368	1.0
RP4-575N6.2	0.331	11.0	0.9938297625436862	1.0
PPIAP7	0.0	11.0	0.99951171875	1.0
RP11-157N3.1	2.573	590.0	0.9492958512703784	1.0
RP11-411H5.1	1.145	88.0	0.9999929460427368	1.0
RNU6-965P	0.0	15.0	0.999969482421875	1.0
RP11-556K13.1	1.782	22.0	0.5674256005936797	1.0
OLFM3	2.446	1692.0	0.9999952856526896	1.0
RNU6-352P	1.033	9.0	0.7703423602417385	1.0
RP11-82O2.2	0.656	11.0	0.9612861013621414	1.0
DNAJA1P5	2.002	18.0	0.33783964757619944	1.0
RP11-202K23.1	5.367	2156.0	8.629778504820607e-05	0.0007186513878654582
RP5-936J12.1	4.842	880.0	0.0005654108390882318	0.004529235933773376
COL11A1	3.878	2189.0	0.10887838785463555	0.62633759408125
SOD2P1	1.813	8.0	0.24747445629943265	1.0
RP11-347K2.1		0.0	0.0	0.0
RP11-347K2.2		0.0	0.0	0.0
RP11-153F1.2		0.0	0.0	0.0
RP11-153F1.1	0.0	261.0	1.0	1.0
RN7SKP285	0.0	10.0	0.9990234375	1.0
RNPC3	0.0	134.0	1.0	1.0
AMY2B	0.0	121.0	1.0	1.0
ACTG1P4	0.0	10.0	0.9990234375	1.0
AMY2A		0.0	0.0	0.0
AMY1A		0.0	0.0	0.0
RP5-1108M17.5		0.0	0.0	0.0
AMY1B		0.0	0.0	0.0
AMYP1	0.0	5.0	0.96875	1.0
AMY1C	0.0	2.0	0.75	1.0
RP11-97C18.1	0.327	13.0	0.9976288007123206	1.0
RP11-364B6.2	1.387	17.0	0.7695771091220285	1.0
RP11-364B6.1	1.443	51.0	0.9807268537056626	1.0
FTLP17	1.261	8.0	0.5833188671531011	1.0
RP11-414B7.1	0.457	15.0	0.9971765164216352	1.0
RP11-251P6.1	2.012	261.0	0.9970779007674038	1.0
SEPT2P1	1.113	12.0	0.8192387188774348	1.0
RP11-90H3.2	0.417	14.0	0.9969175528139618	1.0
RP11-90H3.1	2.358	29.0	0.2348243534222163	1.0
RP11-24P14.1	2.514	817.0	0.9924852872953224	1.0
RP5-947P14.1	1.532	121.0	0.9996074631782229	1.0
RP5-947P14.2	1.532	27.0	0.8262372089111953	1.0
RP11-478L17.1	0.754	13.0	0.9638733226573996	1.0
RP11-110F24.1	0.0	12.0	0.999755859375	1.0
RP11-233E12.4	0.0	11.0	0.99951171875	1.0
RP11-233E12.2	0.0	12.0	0.999755859375	1.0
RP11-233E12.1	2.008	137.0	0.9546213053049385	1.0
PRMT6	0.401	24.0	0.999959972914084	1.0
NTNG1	2.409	2860.0	0.9999999998939038	1.0
AC114491.1	0.0	4.0	0.9375	1.0
RP11-270C12.3	0.0	11.0	0.99951171875	1.0
VAV3	3.76	3138.0	0.23402472071852043	1.0
AL591042.1	0.0	8.0	0.99609375	1.0
VAV3-AS1	3.674	280.0	0.03287891882084748	0.21686892874763283
AL390036.1	0.974	6.0	0.6611319441551968	1.0
RP11-356N1.2	1.672	36.0	0.8249980433508972	1.0
SLC25A24	2.128	475.0	0.9996592246110256	1.0
RP11-483I13.5	1.686	22.0	0.6442976441832255	1.0
NBPF4	2.257	13.0	0.14529310324241584	0.7963867898452236
RP11-483I13.2		0.0	0.0	0.0
SLC25A24P1	1.952	297.0	0.9995297843494647	1.0
NBPF6	2.162	22.0	0.28780576703210425	1.0
NBPF5P		0.0	0.0	0.0
SLC25A24P2		0.0	0.0	0.0
RP11-131J3.1	0.789	4.0	0.6203751011035068	1.0
ST13P21	2.415	18.0	0.1325322289684986	0.7381888093654062
RP5-964H19.2	2.964	20.0	0.02993277489561763	0.19921048950428835
FAM102B	2.541	510.0	0.9407792837864696	1.0
HENMT1	0.642	77.0	0.9999999999185095	1.0
PRPF38B	0.758	49.0	0.9999960459719989	1.0
FNDC7	1.964	229.0	0.9967935811833252	1.0
RP11-293A10.3	0.27	11.0	0.9959214322768052	1.0
STXBP3	0.949	475.0	1.0	1.0
RP11-475E11.2	0.245	18.0	0.9999078386000667	1.0
AKNAD1	3.662	1148.0	0.13381321204470098	0.7441069148396346
SPATA42	2.241	30.0	0.3146047123499566	1.0
GPSM2	2.103	382.0	0.9989242557498932	1.0
CLCC1	3.662	282.0	0.03467263999613146	0.2273010367296812
WDR47	2.631	436.0	0.8443091989712379	1.0
RP5-1065J22.2	0.0	7.0	0.9921875	1.0
RP11-20O24.4	0.0	2.0	0.75	1.0
RP11-20O24.1	0.79	6.0	0.765576256479924	1.0
RANP5	1.98	15.0	0.30379585478303306	1.0
TAF13	1.392	129.0	0.9999838164503059	1.0
RP5-1065J22.8	0.986	32.0	0.9965109694028611	1.0
TMEM167B	2.321	62.0	0.4685273032761291	1.0
SCARNA2	1.292	9.0	0.6054655316034625	1.0
RP5-1065J22.4	1.082	13.0	0.8584425016515416	1.0
C1orf194	1.867	48.0	0.778894348293295	1.0
KIAA1324	2.232	738.0	0.9999261127884708	1.0
RNU7-122P	1.387	9.0	0.5402586528862561	1.0
SARS	2.378	101.0	0.5864150710121648	1.0
CELSR2	3.183	172.0	0.11785359777069138	0.6699753553755358
PSRC1	1.566	47.0	0.9416855931649546	1.0
MYBPHL	2.697	137.0	0.3812884464496311	1.0
SORT1	2.327	481.0	0.9919796525176602	1.0
PSMA5	1.584	121.0	0.9991322883439411	1.0
SYPL2	1.366	94.0	0.9997860533591747	1.0
ATXN7L2	3.193	45.0	0.031194897599877813	0.2067037076418839
CYB561D1	1.021	61.0	0.9999618703368955	1.0
AMIGO1	1.092	32.0	0.99117660196272	1.0
GPR61	1.656	43.0	0.8839905594803789	1.0
RP5-1160K1.8	0.881	26.0	0.9957112624675999	1.0
GNAI3	1.555	277.0	0.9999999637033641	1.0
RNU6V	0.0	6.0	0.984375	1.0
RP5-1160K1.3	0.329	15.0	0.9990473060262423	1.0
MIR197	0.497	6.0	0.8917007727333379	1.0
GNAT2	1.519	64.0	0.9858638638031109	1.0
AMPD2	1.758	96.0	0.9788540600673219	1.0
RP5-1160K1.6	1.323	21.0	0.8710026894592009	1.0
RP5-1160K1.1	0.405	15.0	0.9981546855936467	1.0
GSTM4	1.757	60.0	0.9106782925327931	1.0
GSTM2	1.84	206.0	0.9989800612322752	1.0
GSTM1	1.103	97.0	0.9999992239299371	1.0
AC000032.2	0.339	4.0	0.8397574011104059	1.0
GSTM5	2.725	469.0	0.7791560723432774	1.0
RP4-735C1.4	2.677	368.0	0.7457359440546154	1.0
GSTM3	2.439	49.0	0.3038362500797974	1.0
EPS8L3	2.677	127.0	0.376611664314495	1.0
NDUFA5P10	0.572	10.0	0.9644216305998987	1.0
RP4-735C1.6	1.89	367.0	0.9999823299794359	1.0
RP11-195M16.1	0.794	28.0	0.9988031121510278	1.0
RP11-195M16.3	1.673	24.0	0.6863540926634668	1.0
CSF1	3.453	141.0	0.038335693247397384	0.24911311896837518
AHCYL1	2.981	213.0	0.26376348110480063	1.0
STRIP1	1.748	321.0	0.9999981147482684	1.0
RP4-773N10.4	1.164	39.0	0.993802795548986	1.0
ALX3	1.626	106.0	0.9965093515019785	1.0
RP4-773N10.6	4.158	239.0	0.0038291806980786935	0.02872133720389334
UBL4B	0.373	21.0	0.9998984283644232	1.0
SLC6A17	3.191	385.0	0.23892681083998735	1.0
RP5-1028L10.1	1.837	58.0	0.8580937253964408	1.0
RP5-1028L10.2	1.27	10.0	0.6591535964155524	1.0
KCNC4-AS1	1.151	16.0	0.8816435372094146	1.0
KCNC4	2.19	597.0	0.9998113817707718	1.0
SNORA25	0.632	9.0	0.9363896133682518	1.0
RP5-1074L1.1	4.315	433.0	0.0034494535619317146	0.025987680090282423
RBM15	0.619	45.0	0.9999991981093328	1.0
SLC16A4	1.139	186.0	0.9999999999900892	1.0
RP5-1074L1.4	0.207	25.0	0.9999986726585416	1.0
LAMTOR5-AS1	1.242	349.0	1.0	1.0
LAMTOR5	1.064	46.0	0.999202693820107	1.0
PROK1	1.391	51.0	0.9873451475581483	1.0
RP11-470L19.5	0.66	12.0	0.9705907139754794	1.0
CYMP	1.814	106.0	0.9766878890948507	1.0
RP11-470L19.2	1.814	25.0	0.5879065985828289	1.0
KCNA10	0.177	22.0	0.9999957010124898	1.0
KCNA2	1.958	293.0	0.9994201149475822	1.0
AL365361.1	0.0	9.0	0.998046875	1.0
RP11-284N8.3	1.315	28.0	0.9374586686275295	1.0
KCNA3	0.859	19.0	0.9838424196286366	1.0
Y_RNA	0.083	9.0	0.9965239245392433	1.0
NRBF2P3		0.0	0.0	0.0
OR11I1P	1.449	22.0	0.8142800700200294	1.0
CD53	1.901	185.0	0.9953822597643601	1.0
RP11-96K19.4	1.623	58.0	0.9556338359475136	1.0
RP11-96K19.2	0.841	75.0	0.9999999469524709	1.0
LRIF1	0.974	133.0	0.9999999999617751	1.0
RP11-96K19.5	0.602	17.0	0.9956336289978296	1.0
CCNT2P1	0.777	63.0	0.9999998214555115	1.0
RNA5SP54	0.457	9.0	0.970455873123697	1.0
DRAM2	1.747	167.0	0.9989643410885111	1.0
CEPT1	3.08	336.0	0.2938595267290758	1.0
RP5-1180E21.4	1.698	12.0	0.422724158191326	1.0
RP5-1180E21.5	0.845	11.0	0.9129783851357504	1.0
DENND2D	1.655	147.0	0.9993761643444586	1.0
CHI3L2	2.322	335.0	0.9668355133759454	1.0
CHIAP1	0.94	70.0	0.9999984041260211	1.0
CHIAP2	1.013	44.0	0.9994115573902926	1.0
CHIA	1.466	133.0	0.9999467974289511	1.0
RP5-1125M8.2	1.854	83.0	0.9319996861206362	1.0
RP5-1125M8.3	1.854	10.0	0.276666357522913	1.0
PIFO	0.978	68.0	0.9999948865493008	1.0
CHIAP3	1.674	184.0	0.9998595188433772	1.0
HIGD1AP12	0.128	14.0	0.9997626985502099	1.0
PGCP1	1.647	94.0	0.9917678422217233	1.0
OVGP1	1.829	127.0	0.9871402483353615	1.0
RP11-552M11.8	1.572	15.0	0.5917421711661167	1.0
UBE2FP3	1.571	11.0	0.48227782428014876	1.0
RP11-552M11.4	1.572	29.0	0.8230678553455448	1.0
WDR77	2.227	68.0	0.5885138885697299	1.0
Y_RNA	0.357	7.0	0.9562814629891949	1.0
ATP5F1	2.227	112.0	0.7683564037176493	1.0
C1orf162	1.038	42.0	0.9988948397991088	1.0
ADORA3	2.496	697.0	0.987612326013173	1.0
RNU6-792P	1.494	8.0	0.4287008961338693	1.0
RAP1A	3.555	1400.0	0.23249506355875205	1.0
RP5-836N10.1	1.059	53.0	0.9997490480058724	1.0
KRT18P57	0.743	18.0	0.9906759191922594	1.0
RNU6-151P	2.152	11.0	0.15974954488593096	0.8597440858617771
FAM212B	2.139	633.0	0.9999680086630741	1.0
RP4-773A18.4	1.043	77.0	0.9999957807665828	1.0
DDX20	1.727	114.0	0.9925640679994605	1.0
KCND3	1.963	1734.0	1.0	1.0
KCND3-IT1	0.504	37.0	0.9999987291360416	1.0
KCND3-AS1	0.072	22.0	0.9999991860689996	1.0
RP11-88H9.2	0.638	76.0	0.9999999999036058	1.0
RP5-965F6.2	5.647	1630.0	1.330656579745515e-05	0.00011380900177986031
snoU13	0.0	6.0	0.984375	1.0
RP5-965F6.1	0.5	12.0	0.9880539784827481	1.0
snoU13	0.579	12.0	0.9810062379653682	1.0
CTTNBP2NL	2.249	627.0	0.9995614990026009	1.0
WNT2B	2.846	545.0	0.7011323820034773	1.0
RP4-671G15.2	0.594	10.0	0.9605679437602151	1.0
ST7L	5.612	717.0	7.170025870251173e-06	6.178994591193519e-05
CAPZA1	5.612	310.0	3.100017493706808e-06	2.6948168898118375e-05
MRPL53P1	0.0	5.0	0.96875	1.0
RNU7-70P	4.885	7.0	3.6200042673462107e-06	3.13881982479622e-05
snoU13	0.266	5.0	0.9190256361036573	1.0
MOV10	1.718	186.0	0.9997127872911059	1.0
RP11-426L16.3	1.626	30.0	0.7983510006515349	1.0
RHOC	0.985	53.0	0.9999161774988705	1.0
RP11-426L16.10	0.985	79.0	0.9999991615063362	1.0
PPM1J	0.808	54.0	0.9999969425630219	1.0
RP11-426L16.9	1.611	22.0	0.7023221967078368	1.0
FAM19A3	1.699	68.0	0.9552540189770684	1.0
RP11-426L16.7	0.0	8.0	0.99609375	1.0
RP11-426L16.8	1.268	188.0	0.9999999984875958	1.0
RP3-522D1.1	1.533	213.0	0.9999989618231641	1.0
RP3-522D1.2	0.595	6.0	0.855883712575376	1.0
SLC16A1	1.398	254.0	0.9999999995264631	1.0
AKR7A2P1	0.0	14.0	0.99993896484375	1.0
RP11-31F15.1	1.512	215.0	0.999999501304359	1.0
RP11-389O22.1	0.811	110.0	0.9999999999934148	1.0
RP11-31F15.2	1.327	231.0	0.9999999998051387	1.0
LRIG2	2.512	297.0	0.8327224464264156	1.0
RLIMP2	1.656	19.0	0.6139561939769065	1.0
RP11-389O22.4	0.963	12.0	0.8896183583251893	1.0
RP11-389O22.5	1.114	13.0	0.842748529152221	1.0
MAGI3	2.611	1437.0	0.9984982894965418	1.0
RP11-512F24.1	0.03	7.0	0.9907808548616722	1.0
MTND5P20	0.0	8.0	0.99609375	1.0
PHTF1	2.155	305.0	0.9916841378223801	1.0
RP4-730K3.3	0.807	19.0	0.9886065211105024	1.0
RSBN1	0.935	232.0	1.0	1.0
RP5-1073O3.2	0.625	101.0	0.9999999999999727	1.0
PTPN22	0.926	304.0	1.0	1.0
AP4B1-AS1	1.749	263.0	0.9999791060554725	1.0
BCL2L15	1.749	80.0	0.9622921238321748	1.0
AP4B1	1.539	86.0	0.9958947447253557	1.0
DCLRE1B	2.082	69.0	0.7276028753078889	1.0
RP5-1073O3.7	0.669	36.0	0.9999707766928914	1.0
HIPK1	1.775	261.0	0.9999588178009243	1.0
OLFML3	0.0	31.0	0.9999999995343387	1.0
RP4-590F24.1	0.0	12.0	0.999755859375	1.0
SYT6	2.199	643.0	0.9998797339702905	1.0
RP4-543J13.1	1.885	593.0	0.9999999829659936	1.0
RP4-591B8.3	0.194	14.0	0.9995475874560373	1.0
TRIM33	3.814	794.0	0.05283866525257286	0.33277948966081045
RP4-591B8.2	0.654	12.0	0.9714911426404691	1.0
EIF2S2P5	0.599	14.0	0.988826239619109	1.0
Y_RNA	0.0	7.0	0.9921875	1.0
PKMP1	0.549	35.0	0.9999942212161624	1.0
BCAS2	1.877	98.0	0.9507663320042404	1.0
DENND2C	1.729	584.0	0.9999999999861092	1.0
AMPD1	1.339	184.0	0.9999999725491436	1.0
RN7SL432P	0.0	6.0	0.984375	1.0
NRAS	1.131	87.0	0.9999939690664271	1.0
CSDE1	1.057	260.0	1.0	1.0
Y_RNA	0.102	5.0	0.9538185868225282	1.0
SIKE1	2.602	50.0	0.2072466702913296	1.0
NR1H5P	0.962	127.0	0.9999999999285474	1.0
SYCP1	1.136	874.0	1.0	1.0
TSHB	0.939	44.0	0.9997760060166192	1.0
TSPAN2	2.29	356.0	0.9805815929615914	1.0
RP4-666F24.3	0.243	23.0	0.9999932295311527	1.0
RP4-663N10.1	2.661	793.0	0.9547305340993664	1.0
NGF	2.661	451.0	0.8280029147477077	1.0
RP4-663N10.2	1.453	56.0	0.9857593516016411	1.0
AL512638.1	0.075	6.0	0.977862562697596	1.0
TCEB1P20	1.114	21.0	0.9496277366995529	1.0
CNOT7P2	0.484	9.0	0.9664403366511959	1.0
RP11-710N8.3	0.892	17.0	0.9698815433769021	1.0
RN7SL420P	0.631	10.0	0.95337073395233	1.0
SNORA42	0.415	14.0	0.996964936659619	1.0
VANGL1	2.061	470.0	0.999911115608441	1.0
CASQ2	2.236	726.0	0.9999049888871615	1.0
NHLH2	2.202	57.0	0.5479513010020289	1.0
HNRNPA1P43	1.483	19.0	0.7431295331394633	1.0
RP11-12L8.2	0.634	1.0	0.2630404110565592	1.0
RP11-12L8.1	1.361	37.0	0.9651905022324216	1.0
SLC22A15	4.546	626.0	0.0017098674753753818	0.013217492601899744
RP11-159M11.2	1.967	29.0	0.51425517920177	1.0
MAB21L3	3.026	205.0	0.22443625877873408	1.0
RP5-1185H19.2	0.962	33.0	0.9976898374890615	1.0
U3	1.242	17.0	0.8542874928055826	1.0
ATP1A1	2.939	243.0	0.3299456664048386	1.0
AL136376.1	2.939	68.0	0.1059960666571923	0.6122524125771336
ATP1A1OS	2.222	171.0	0.8958704409054746	1.0
RNU6-817P	0.0	3.0	0.875	1.0
RP4-655J12.4	1.905	439.0	0.9999967717252618	1.0
RP4-655J12.5	1.201	39.0	0.9914263017549542	1.0
Y_RNA	0.202	15.0	0.9997169341007214	1.0
RP5-1086K13.1	1.11	54.0	0.9995639705783675	1.0
CD58	2.161	282.0	0.9872420328604111	1.0
NAP1L4P1	0.866	10.0	0.883207159357426	1.0
MIR548AC	0.0	7.0	0.9921875	1.0
IGSF3	2.368	570.0	0.994024092414362	1.0
AL355794.1	0.0	2.0	0.75	1.0
MIR320B1	0.0	9.0	0.998046875	1.0
C1orf137	1.157	144.0	0.9999999944209621	1.0
GAPDHP64	0.212	14.0	0.9994639285752218	1.0
NEFHP1	1.825	36.0	0.7121486828221298	1.0
CD2	2.724	129.0	0.34076465254900445	1.0
FTH1P22	0.0	16.0	0.9999847412109375	1.0
AL157904.1	0.483	12.0	0.9892421476813825	1.0
RP4-753F5.1	1.152	11.0	0.7688246134457668	1.0
PTGFRN	2.11	599.0	0.9999733342272193	1.0
RNA5SP55	0.682	7.0	0.8635219474017997	1.0
CD101	1.95	291.0	0.9994702197306835	1.0
RP11-27K13.3	2.352	267.0	0.9182856248347185	1.0
