chrom	start	end	gene_name	fg_pleio_degree	pleio_degree	pleio_degree_maxindep	pleio_degree_locuswide
7	130794855.0	131181395.0	MKLN1	1.0	2.0		3.0
7	131808091.0	132333447.0	PLXNA4	1.0			
7	133812052.0	133949343.0	LRGUK	1.0			
7	134429003.0	134655479.0	CALD1	1.0	2.0	1.0	3.0
7	135413096.0	135433594.0	FAM180A	1.0			1.0
7	137065783.0	137531838.0	DGKI	2.0			
7	138728266.0	138794465.0	ZC3HAV1	1.0			
7	139246316.0	139477577.0	HIPK2	2.0			
7	139476850.0	139720125.0	TBXAS1	2.0			1.0
7	139723544.0	139763521.0	PARP12	2.0	1.0		1.0
7	140152840.0	140179369.0	MKRN1	1.0			
7	140774032.0	141180180.0	TMEM178B	1.0	1.0		1.0
7	142486452.0	142487347.0	WBP1LP1	1.0			
7	142568956.0	142583507.0	TRPV6	1.0			
7	143013219.0	143049176.0	CLCN1	1.0			1.0
7	145813453.0	148118090.0	CNTNAP2	1.0			
7	149169885.0	149194908.0	ZNF746	1.0			
7	150238842.0	150239186.0	ALDH7A1P3	1.0			1.0
7	150521715.0	150558592.0	AOC1	1.0	1.0		2.0
7	150642049.0	150675403.0	KCNH2	1.0	1.0		2.0
7	150688083.0	150711676.0	NOS3	2.0	2.0		2.0
7	150745379.0	150749843.0	ASIC3	1.0			2.0
7	150935850.0	150974982.0	SMARCD3	1.0	1.0	1.0	1.0
7	151253197.0	151574210.0	PRKAG2	1.0	2.0	3.0	2.0
7	151597360.0	151597459.0	RNU6-604P	1.0			
7	153584182.0	154685995.0	DPP6	1.0			
7	156264890.0	156433286.0	LINC01006	1.0	2.0	2.0	2.0
7	157331750.0	158380480.0	PTPRN2	1.0			
7	158649269.0	158749438.0	WDR60	1.0	1.0		1.0
8	2792875.0	4852494.0	CSMD1	1.0			
8	6264113.0	6501144.0	MCPH1	1.0			
8	6357172.0	6420930.0	ANGPT2	2.0			
8	9911778.0	10286401.0	MSRA	4.0	14.0	8.0	14.0
8	10622473.0	10697394.0	PINX1	3.0	6.0	4.0	10.0
8	10753555.0	11058875.0	XKR6	5.0	16.0	8.0	17.0
8	11351510.0	11422113.0	BLK	3.0	2.0	2.0	12.0
8	11433822.0	11438851.0	LINC00208	1.0	10.0	3.0	10.0
8	11627148.0	11644855.0	NEIL2	1.0	2.0	2.0	8.0
8	15965387.0	16424999.0	MSR1	1.0			
8	17086737.0	17104387.0	CNOT7	1.0			
8	17721889.0	17767874.0	FGL1	1.0			
8	17913934.0	17942494.0	ASAH1	1.0			
8	19759228.0	19824769.0	LPL	2.0	6.0	6.0	6.0
8	21766384.0	21771371.0	DOK2	1.0			2.0
8	21777180.0	21864096.0	XPO7	1.0	2.0	1.0	2.0
8	22022249.0	22069839.0	BMP1	1.0			
8	22477931.0	22526661.0	BIN3	1.0	1.0		2.0
8	22570769.0	22857513.0	PEBP4	2.0			1.0
8	22877646.0	22926692.0	TNFRSF10B	1.0			4.0
8	25042238.0	25275598.0	DOCK5	2.0	1.0	1.0	1.0
8	25316513.0	25365436.0	CDCA2	2.0			
8	25699246.0	25902913.0	EBF2	3.0	1.0	1.0	1.0
8	26371791.0	26515694.0	DPYSL2	1.0			
8	27168999.0	27316903.0	PTK2B	2.0			
8	27417791.0	27446590.0	GULOP	1.0	1.0		1.0
8	27454434.0	27472548.0	CLU	4.0			1.0
8	27727399.0	27850244.0	SCARA5	1.0			
8	30241944.0	30429778.0	RBPMS	2.0	4.0	2.0	4.0
8	30853321.0	30891231.0	PURG	1.0			
8	31496902.0	32622548.0	NRG1	3.0	1.0	1.0	1.0
8	36845495.0	36845930.0	AC090453.1	1.0			
8	38001167.0	38008783.0	STAR	1.0			
8	38964509.0	39142430.0	ADAM32	1.0			
8	40388109.0	40755352.0	ZMAT4	1.0	2.0	1.0	2.0
8	42128820.0	42189973.0	IKBKB	2.0			
8	55528627.0	55543394.0	RP1	2.0			
8	56014949.0	56454613.0	XKR4	1.0			
8	57870492.0	57906403.0	IMPAD1	1.0			
8	59402737.0	59412795.0	CYP7A1	1.0	4.0	8.0	4.0
8	59717977.0	60031767.0	TOX	1.0			
8	61429416.0	61536186.0	RAB2A	2.0	1.0		1.0
8	61822612.0	61879116.0	AC022182.1	1.0			1.0
8	61969717.0	62414204.0	CLVS1	2.0			
8	65500320.0	65711318.0	CYP7B1	1.0			
8	67039131.0	67087720.0	TRIM55	1.0			
8	71547553.0	71581409.0	LACTB2	1.0			
8	72109668.0	72274467.0	EYA1	2.0	1.0	1.0	1.0
8	74206847.0	74237516.0	RDH10	1.0			
8	74332604.0	74659943.0	STAU2	2.0	1.0		1.0
8	75233365.0	75401107.0	GDAP1	1.0			
8	76320149.0	76479078.0	HNF4G	1.0	1.0		1.0
8	77403435.0	77595513.0	ZFHX4-AS1	2.0			
8	77593454.0	77779521.0	ZFHX4	1.0			
8	81397854.0	81438500.0	ZBTB10	1.0			1.0
8	87497059.0	87573726.0	CPNE3	1.0			
8	87566205.0	87755903.0	CNGB3	1.0			
8	89044237.0	89340254.0	MMP16	1.0	1.0		1.0
8	91233716.0	91581546.0	LINC00534	1.0			
8	95907995.0	96128683.0	NDUFAF6	1.0	3.0	1.0	3.0
8	99413631.0	99955055.0	STK3	1.0			
8	100025494.0	100889808.0	VPS13B	1.0			
8	100973164.0	101143496.0	RGS22	1.0			
8	101145588.0	101158028.0	FBXO43	1.0			
8	101162812.0	101166230.0	POLR2K	1.0			
8	101170134.0	101271506.0	SPAG1	1.0			
8	102504660.0	102681954.0	GRHL2	2.0			
8	102698771.0	103137135.0	NCALD	1.0			
8	104512976.0	105268322.0	RIMS2	2.0			
8	106330920.0	106816760.0	ZFPM2	2.0	3.0	2.0	3.0
8	108261721.0	108510283.0	ANGPT1	2.0	2.0	1.0	2.0
8	109213445.0	109447562.0	EIF3E	1.0			
8	110374706.0	110542559.0	PKHD1L1	1.0			
8	110586207.0	110704020.0	SYBU	1.0			
8	116420724.0	116821899.0	TRPS1	1.0	12.0	12.0	12.0
8	117654369.0	117779164.0	EIF3H	2.0	1.0		
8	118806729.0	119124092.0	EXT1	1.0			
8	120177273.0	120257913.0	MAL2	1.0			
8	124191200.0	124222314.0	FAM83A	1.0			
8	124428965.0	124479470.0	WDYHV1	1.0			
8	124510129.0	124553446.0	FBXO32	1.0			
8	125563031.0	125740730.0	MTSS1	1.0			
8	127859300.0	128033259.0	PCAT1	2.0			
8	128302062.0	128494384.0	CASC8	2.0			
8	128426535.0	128432311.0	POU5F1B	3.0			
8	128698588.0	128746213.0	CASC11	2.0			
8	128806779.0	129113499.0	PVT1	3.0	5.0	3.0	5.0
8	130363937.0	130692485.0	CCDC26	5.0	5.0	4.0	7.0
8	131792547.0	132054672.0	ADCY8	1.0			
8	133584320.0	133687838.0	LRRC6	1.0			
8	133787618.0	133861052.0	PHF20L1	1.0			
8	133879203.0	134147147.0	TG	1.0			
8	134249414.0	134314265.0	NDRG1	1.0			
8	140742586.0	141468678.0	TRAPPC9	1.0			
8	141541264.0	141645718.0	AGO2	1.0	1.0	1.0	1.0
8	141667999.0	142012315.0	PTK2	2.0			1.0
8	142127377.0	142205907.0	DENND3	1.0			2.0
8	142366600.0	142377367.0	GPR20	1.0			2.0
8	143738874.0	143763386.0	JRK	2.0			
8	143751726.0	143764142.0	PSCA	3.0			
8	143915663.0	143997922.0	GML	1.0			
8	143991975.0	143999259.0	CYP11B2	1.0			
8	144519825.0	144623623.0	ZC3H3	1.0			
8	144915764.0	144924200.0	NRBP2	1.0			1.0
8	144989321.0	145050902.0	PLEC	1.0	5.0	3.0	7.0
8	145051321.0	145086940.0	PARP10	1.0	2.0	1.0	7.0
8	145086582.0	145101933.0	SPATC1	1.0			4.0
8	145153536.0	145163027.0	SHARPIN	2.0			3.0
8	145202919.0	145316843.0	MROH1	1.0	2.0		2.0
8	145728356.0	145732557.0	GPT	1.0			1.0
9	121041.0	188979.0	CBWD1	1.0			2.0
9	214854.0	465259.0	DOCK8	1.0	5.0	2.0	6.0
9	470291.0	746105.0	KANK1	3.0			
9	841690.0	969090.0	DMRT1	2.0	1.0	1.0	1.0
9	3824127.0	4348392.0	GLIS3	6.0	5.0	1.0	5.0
9	4378423.0	4378494.0	AL162419.1	1.0			
9	4985033.0	5128183.0	JAK2	2.0	2.0	1.0	2.0
9	5357973.0	5437878.0	PLGRKT	1.0			
9	6215805.0	6257983.0	IL33	1.0	1.0	1.0	1.0
9	6532464.0	6645650.0	GLDC	1.0	1.0	1.0	1.0
9	8314246.0	10612723.0	PTPRD	1.0			
9	12685439.0	12710290.0	TYRP1	1.0	1.0	1.0	1.0
9	15163620.0	15307358.0	TTC39B	1.0	2.0	3.0	2.0
9	16203933.0	16276311.0	C9orf92	1.0			
9	16409501.0	16870841.0	BNC2	4.0	6.0	3.0	6.0
9	19053141.0	19103117.0	HAUS6	1.0	1.0	1.0	1.0
9	19507450.0	19786926.0	SLC24A2	1.0			
9	20658308.0	20995954.0	FOCAD	2.0			
9	21455641.0	21559668.0	MIR31HG	1.0			
9	21699313.0	21699569.0	RN7SL151P	1.0			
9	21802542.0	21931646.0	MTAP	4.0	1.0	1.0	2.0
9	21808057.0	21808123.0	AL359922.1	5.0			1.0
9	21967751.0	21995300.0	CDKN2A	1.0	5.0	2.0	5.0
9	21994777.0	22121096.0	CDKN2B-AS1	7.0	6.0	6.0	7.0
9	22002902.0	22009362.0	CDKN2B	2.0			5.0
9	22012154.0	22012535.0	UBA52P6	1.0			5.0
9	22953018.0	22953102.0	AL391117.1	2.0			
9	27325207.0	27529779.0	MOB3B	3.0			
9	30773462.0	30774730.0	KRT18P66	1.0			
9	33104080.0	33167354.0	B4GALT1	1.0	1.0		2.0
9	34086385.0	34127397.0	DCAF12	1.0			
9	34621376.0	34628104.0	ARID3C	1.0			
9	35657748.0	35658015.0	RMRP	1.0			1.0
9	35906189.0	35907138.0	HRCT1	1.0			1.0
9	36833272.0	37034103.0	PAX5	1.0			
9	37120536.0	37358146.0	ZCCHC7	2.0			
9	37919131.0	38069210.0	SHB	1.0			
9	67327775.0	67334983.0	BMS1P10	1.0			
9	70943224.0	71145977.0	PGM5	1.0			2.0
9	75136717.0	75451267.0	TMC1	2.0			
9	75515578.0	75695358.0	ALDH1A1	1.0			
9	77112281.0	77308093.0	RORB	1.0			
9	78505560.0	78977255.0	PCSK5	1.0	3.0	2.0	3.0
9	85857905.0	86153461.0	FRMD3	1.0			
9	86890372.0	86955672.0	SLC28A3	1.0			
9	92219928.0	92221470.0	GADD45G	1.0	1.0	1.0	1.0
9	93976097.0	94124195.0	AUH	1.0	2.0	1.0	2.0
9	94325373.0	94712444.0	ROR2	1.0	1.0		1.0
9	94972489.0	95056038.0	IARS	2.0	1.0		1.0
9	95473645.0	95527094.0	BICD2	1.0	1.0		1.0
9	95947198.0	96082854.0	WNK2	1.0			
9	96338689.0	96441869.0	PHF2	2.0	2.0	1.0	2.0
9	96581639.0	96581703.0	MIR4291	1.0			
9	97488983.0	97849441.0	C9orf3	2.0	3.0	2.0	3.0
9	97861336.0	98079991.0	FANCC	2.0	1.0		2.0
9	98205262.0	98279339.0	PTCH1	2.0	5.0	3.0	5.0
9	99212483.0	99253618.0	HABP4	1.0	2.0		3.0
9	100263462.0	100364030.0	TMOD1	2.0			
9	100395908.0	100436030.0	NCBP1	1.0			
9	100437191.0	100459639.0	XPA	1.0			
9	100689073.0	100707138.0	HEMGN	1.0	2.0		5.0
9	100883257.0	100954922.0	CORO2A	1.0			
9	101569981.0	101612363.0	GALNT12	1.0			
9	102117619.0	102139522.0	NAMA	1.0			
9	104182860.0	104198105.0	ALDOB	1.0			1.0
9	106856541.0	106903698.0	SMC2	1.0			
9	107543283.0	107690518.0	ABCA1	3.0	3.0	6.0	4.0
9	110425421.0	110425527.0	RNU6-996P	1.0			
9	110596790.0	110597110.0	RPL36AP6	1.0			
9	110681147.0	110681259.0	RNA5SP293	1.0			
9	112403068.0	112713755.0	PALM2	3.0	1.0		1.0
9	112542589.0	112934792.0	PALM2-AKAP2	1.0	2.0	1.0	2.0
9	113127531.0	113342160.0	SVEP1	2.0			
9	113635543.0	113800981.0	LPAR1	1.0	3.0	2.0	3.0
9	114659046.0	114697649.0	UGCG	1.0			
9	114803065.0	114937688.0	SUSD1	1.0	1.0		1.0
9	115759495.0	115774507.0	ZNF883	1.0			
9	116917840.0	117074791.0	COL27A1	2.0			
9	117546915.0	117568406.0	TNFSF15	1.0			
9	117782806.0	117880536.0	TNC	2.0	1.0		1.0
9	117904097.0	118164923.0	DEC1	3.0	1.0		1.0
9	118916083.0	119164601.0	PAPPA	1.0	2.0	1.0	2.0
9	119160439.0	119162885.0	PAPPA-AS1	1.0			2.0
9	119187504.0	120177348.0	ASTN2	3.0	3.0	1.0	3.0
9	121915736.0	122131745.0	BRINP1	1.0			
9	123617977.0	123639606.0	PHF19	1.0			
9	123664671.0	123691451.0	TRAF1	1.0			
9	123837141.0	123939888.0	CNTRL	1.0			
9	124329336.0	124547809.0	DAB2IP	2.0			
9	124584207.0	124855885.0	TTLL11	2.0			
9	125560668.0	125590910.0	PDCL	1.0			
9	125703112.0	125867145.0	RABGAP1	2.0			
9	125871779.0	126030855.0	STRBP	1.0			
9	126141933.0	126692431.0	DENND1A	4.0			
9	127019885.0	127115586.0	NEK6	5.0	2.0	1.0	2.0
9	127115745.0	127177723.0	PSMB7	1.0	1.0		1.0
9	127279554.0	127533589.0	NR6A1	1.0			
9	127539437.0	127577164.0	OLFML2A	1.0			
9	127640646.0	127710771.0	GOLGA1	1.0			
9	127704887.0	127905785.0	SCAI	3.0			
9	128509624.0	128729656.0	PBX3	1.0			
9	129338809.0	129338909.0	AL161908.1	1.0	1.0		3.0
9	129376722.0	129463311.0	LMX1B	4.0	1.0		2.0
9	129622944.0	129648157.0	ZBTB34	1.0			
9	129677053.0	129985445.0	RALGPS1	3.0			
9	130647600.0	130667687.0	ST6GALNAC6	1.0			1.0
9	130928343.0	130966662.0	CIZ1	1.0			
9	130965658.0	131017527.0	DNM1	1.0			
9	131071382.0	131085021.0	TRUB2	1.0			
9	131102925.0	131123749.0	SLC27A4	1.0			
9	131133598.0	131153015.0	URM1	1.0			
9	131992851.0	131992996.0	AL158151.1	1.0			
9	133046882.0	133309510.0	HMCN2	1.0			
9	133454352.0	133513739.0	FUBP3	1.0	4.0	3.0	4.0
9	134452157.0	134615461.0	RAPGEF1	1.0			
9	135037334.0	135119921.0	NTNG2	1.0			
9	135468384.0	135545788.0	DDX31	1.0			
9	135600965.0	135754164.0	AK8	1.0			
9	135820932.0	135867083.0	GFI1B	1.0	8.0	6.0	8.0
9	135973107.0	136039301.0	RALGDS	1.0	3.0	2.0	5.0
9	136028340.0	136039332.0	GBGT1	1.0	4.0	2.0	5.0
9	136125788.0	136150617.0	ABO	12.0	19.0	17.0	19.0
9	136197552.0	136203235.0	SURF6	1.0	1.0		13.0
9	136215069.0	136218281.0	RPL7A	1.0	1.0		6.0
9	136228325.0	136242970.0	SURF4	1.0			6.0
9	136397286.0	136440641.0	ADAMTSL2	2.0	1.0	1.0	3.0
9	136501482.0	136524466.0	DBH	2.0			2.0
9	136627016.0	136857726.0	VAV2	3.0			2.0
9	138898383.0	138987131.0	NACC2	1.0			
9	139088096.0	139096955.0	LHX3	1.0	1.0		3.0
9	139256355.0	139268133.0	CARD9	1.0			5.0
9	139270029.0	139293249.0	SNAPC4	2.0	1.0	1.0	7.0
9	139745395.0	139755249.0	MAMDC4	1.0			
9	139901686.0	139923367.0	ABCA2	1.0			
9	139921916.0	139931234.0	C9orf139	1.0			
9	140201348.0	140317714.0	EXD3	5.0			
9	140354404.0	140444986.0	PNPLA7	1.0			
9	140500106.0	140509812.0	ARRDC1	2.0			
9	140513444.0	140764468.0	EHMT1	1.0			
9	140772241.0	141019076.0	CACNA1B	1.0			
X	1314890.0	1331616.0	CRLF2	1.0			
X	1387693.0	1429274.0	CSF2RA	1.0			
X	3522411.0	3631649.0	PRKX	1.0			
X	9693386.0	9754337.0	GPR143	1.0			
X	9754496.0	9917483.0	SHROOM2	2.0			
X	9983602.0	10112518.0	WWC3	1.0			
X	10413350.0	10851773.0	MID1	1.0			
X	11136239.0	11683821.0	ARHGAP6	3.0			
X	13730363.0	13752754.0	TRAPPC2	1.0			
X	13789150.0	13956757.0	GPM6B	1.0			
X	14861529.0	14891191.0	FANCB	1.0			
X	16804550.0	16862642.0	TXLNG	1.0			
X	16964814.0	17171395.0	REPS2	1.0			
X	17393543.0	17754114.0	NHS	1.0			
X	17755588.0	17773105.0	SCML1	1.0			
X	17818169.0	17879457.0	RAI2	1.0			
X	19378174.0	19533379.0	MAP3K15	1.0			
X	20168029.0	20285523.0	RPS6KA3	1.0			
X	22050559.0	22269427.0	PHEX	1.0			
X	24576204.0	24690794.0	PCYT1B	3.0			
X	24712036.0	25015103.0	POLA1	1.0			
X	30576941.0	30595961.0	CXorf21	2.0			
X	30671476.0	30748725.0	GK	1.0			
X	31089360.0	31090170.0	FTHL17	1.0			
X	31115794.0	33357558.0	DMD	2.0			
X	37026432.0	37029739.0	FAM47C	1.0			
X	37865835.0	37988072.0	SYTL5	2.0			
X	38008589.0	38080696.0	SRPX	2.0			
X	38338468.0	38339166.0	AF241726.2	1.0			
X	43808022.0	43832750.0	NDP	1.0			
X	48045656.0	48056199.0	SSX5	1.0			
X	49955406.0	49965664.0	AKAP4	1.0			
X	51546103.0	51645453.0	MAGED1	1.0			
X	53458206.0	53461320.0	HSD17B10	1.0			
X	54775332.0	54824673.0	ITIH6	1.0			
X	54834032.0	54842445.0	MAGED2	1.0			
X	54959394.0	55024967.0	PFKFB1	2.0			
X	57002803.0	57021970.0	SPIN3	1.0			
X	57313139.0	57515629.0	FAAH2	1.0			
X	66764465.0	66950461.0	AR	1.0			
X	68380694.0	68385636.0	PJA1	1.0			
X	68835911.0	69259319.0	EDA	1.0			
X	69748790.0	70128581.0	TEX11	4.0			
X	78426469.0	78427726.0	GPR174	1.0			
X	78615881.0	78623164.0	ITM2A	1.0			
X	79270255.0	79287268.0	TBX22	1.0			
X	84532402.0	84634748.0	POF1B	1.0			
X	85403462.0	86087607.0	DACH2	1.0			
X	95939662.0	96859996.0	DIAPH2	1.0			
X	99883667.0	99894988.0	TSPAN6	1.0			
X	100580392.0	100580498.0	RNU6-934P	1.0			
X	102754678.0	102774417.0	RAB40A	1.0			
X	106057101.0	106243474.0	MORC4	2.0			
X	108616135.0	108725301.0	GUCY2F	1.0			
X	109763540.0	109766249.0	TDGF1P3	1.0			
X	112017731.0	112084043.0	AMOT	1.0			
X	113818551.0	114144624.0	HTR2C	1.0			
X	115174736.0	115175671.0	AKR1B1P8	1.0			
X	117629861.0	117820126.0	DOCK11	1.0			
X	117861535.0	117928502.0	IL13RA1	1.0			
X	117957753.0	117960931.0	ZCCHC12	1.0			
X	118749687.0	118827333.0	SEPT6	1.0			
X	123509753.0	124097666.0	TENM1	1.0			
X	129115083.0	129192058.0	BCORL1	1.0			
X	129336685.0	129402873.0	ZNF280C	1.0			
X	131211021.0	131262048.0	FRMD7	1.0			
X	131351175.0	131566890.0	RAP2C-AS1	3.0			
X	131760044.0	132095423.0	HS6ST2	1.0			
X	133684003.0	133693953.0	LINC00629	1.0			
X	133699868.0	133898352.0	PLAC1	1.0			
X	133903596.0	133931262.0	FAM122B	1.0			
X	135229559.0	135293518.0	FHL1	1.0			
X	138612917.0	138645617.0	F9	1.0			
X	152599613.0	152625568.0	ZNF275	1.0			
X	152783134.0	152848397.0	ATP2B3	1.0			
X	153172821.0	153200452.0	ARHGAP4	1.0			
X	153275951.0	153285431.0	IRAK1	1.0			
X	153287024.0	153363212.0	MECP2	2.0			
X	153903529.0	153979858.0	GAB3	1.0			
X	154064063.0	154255215.0	F8	1.0			
X	154254255.0	154288578.0	FUNDC2	1.0			
X	154425284.0	154468098.0	VBP1	1.0			
X	154719776.0	154899605.0	TMLHE	1.0			
			AL031281.2	3.0			
			AL133304.3	2.0			
			PTCSC2	4.0			
			AC007563.2	2.0			
			AC022414.1	1.0			
			LINC02036	1.0			
			AL132857.1	1.0			
			LINC01229	1.0			
			CFAP47	1.0			
			RPSAP25	1.0			
			AL157371.2	1.0			
			AL158064.1	2.0			
			SOX9-AS1	5.0			
			AL133304.2	1.0			
			AC025419.1	1.0			
			AC103957.2	2.0			
			AC087564.1	2.0			
			AL592429.2	1.0			
			STN1	5.0			
			AL133464.1	1.0			
			SGO2	1.0			
			RF00019	6.0			
			AL157937.1	2.0			
			AP003071.2	1.0			
			AC104574.2	1.0			
			AC004253.2	1.0			
			AL135926.1	1.0			
			AC105411.1	1.0			
			RBM15-AS1	1.0			
			AC011481.3	6.0			
			AC024901.1	2.0			
			AC024382.1	1.0			
			AC021506.1	1.0			
			GAREM1	1.0			
			LINC01483	1.0			
			LINC01270	1.0			
			AC239584.1	1.0			
			DIRC3-AS1	3.0			
			CRYZL2P	1.0			
			NECTIN2	2.0			
			BX842242.1	2.0			
			AC022031.2	1.0			
			AC015819.4	1.0			
			AL365259.1	1.0			
			AL160270.2	1.0			
			AC079168.2	1.0			
			AC104581.4	1.0			
			ADGRL3	1.0			
			AC103718.1	1.0			
			AL359182.1	1.0			
			TMEM202-AS1	1.0			
			ADAMTS7P3	1.0			
			BX248415.1	1.0			
			MCUB	1.0			
			AC093655.1	2.0			
			LINC01091	2.0			
			PECAM1	1.0			
			AC002996.1	2.0			
			HSD52	1.0			
			LINC01358	2.0			
			AC116366.1	1.0			
			AC013436.1	1.0			
			FLJ12825	2.0			
			AP002989.1	1.0			
			LINC01412	1.0			
			AC091114.1	3.0			
			AC022748.1	1.0			
			TARID	2.0			
			AC013565.1	1.0			
			LINC02188	1.0			
			PDXDC2P-NPIPB14P	1.0			
			PLPP3	1.0			
			AP000317.2	2.0			
			LINC02577	2.0			
			CCND3P1	1.0			
			AC073115.2	2.0			
			LINC02257	2.0			
			C20orf204	2.0			
			AL121790.1	2.0			
			MIR4435-2HG	4.0			
			AC025946.1	1.0			
			AC005726.1	1.0			
			AL358876.1	2.0			
			FAM241A	1.0			
			LINC02356	3.0			
			AC010326.1	1.0			
			AC022748.2	2.0			
			SUGCT	2.0			
			AC090912.1	2.0			
			AC011586.2	1.0			
			LINC00540	2.0			
			AC034114.2	4.0			
			AC016831.1	2.0			
			AC044784.2	2.0			
			AC020916.1	1.0			
			FRG1JP	1.0			
			AL078624.1	1.0			
			AC009108.4	1.0			
			CNTNAP3P2	1.0			
			SAMMSON	1.0			
			LINC02318	2.0			
			AL139383.1	1.0			
			B3GLCT	3.0			
			COQ8B	2.0			
			CYP2B7P	1.0			
			AC007785.3	2.0			
			AC007785.1	1.0			
			PPIAP55	1.0			
			AC010422.6	1.0			
			TNS2	3.0			
			CT45A11P	1.0			
			AL591416.1	1.0			
			LINC02341	5.0			
			AC007220.1	1.0			
			ERICH3-AS1	1.0			
			AL035401.1	2.0			
			HELLPAR	1.0			
			LINC01829	1.0			
			AL022068.1	3.0			
			AP003122.1	1.0			
			LINC01162	2.0			
			CCAT2	2.0			
			PRNCR1	1.0			
			AC004801.5	1.0			
			JADE2	1.0			
			PKN2-AS1	4.0			
			AC073288.1	1.0			
			LINC01749	1.0			
			GLYATL1B	1.0			
			PCAT19	2.0			
			RPL23AP61	1.0			
			DUBR	1.0			
			LINC00506	1.0			
			AL929302.1	1.0			
			AC091132.4	1.0			
			GVQW3	1.0			
			LINC01517	1.0			
			AC087645.2	1.0			
			AC068473.3	1.0			
			RFLNA	3.0			
			AC018521.1	1.0			
			AC010280.3	1.0			
			AC044784.1	1.0			
			AC002383.1	1.0			
			AC002069.1	1.0			
			AP002512.3	1.0			
			LINC02489	1.0			
			AC069368.1	1.0			
			AP001528.1	1.0			
			ZPR1	2.0			
			SKINT1L	1.0			
			AL024498.2	1.0			
			GPR1-AS	2.0			
			LINC01481	1.0			
			LINC02513	1.0			
			LINC02507	1.0			
			AC007100.1	3.0			
			LINC01122	4.0			
			AC114271.1	1.0			
			AL445529.1	1.0			
			LINC01524	3.0			
			RMC1	3.0			
			AC097662.1	1.0			
			CABCOCO1	2.0			
			AC015977.1	1.0			
			AC003686.1	1.0			
			AC122685.1	2.0			
			AL109840.2	1.0			
			LINC02022	1.0			
			GUCY1A1	1.0			
			PRELID3B	1.0			
			ADGRV1	2.0			
			U52111.1	1.0			
			AC024475.4	1.0			
			AC119674.2	2.0			
			AL590556.2	1.0			
			AL035666.1	1.0			
			AC025034.1	1.0			
			AC094104.1	1.0			
			AC099518.3	1.0			
			BBOX1-AS1	2.0			
			AL050403.1	1.0			
			AL050403.2	1.0			
			USF3	1.0			
			LINC01169	1.0			
			AC009126.1	1.0			
			LINC02227	2.0			
			AC005746.2	1.0			
			AL512328.1	1.0			
			AL121917.1	1.0			
			AC100803.2	1.0			
			SATB1-AS1	5.0			
			AC026746.1	1.0			
			AC021755.1	1.0			
			COP1	2.0			
			KIZ	1.0			
			AC016766.1	1.0			
			AL049825.1	3.0			
			AC011603.3	2.0			
			LINC01700	2.0			
			SEM1	2.0			
			LINC01708	2.0			
			AC093277.1	2.0			
			PRXL2B	1.0			
			DSG1-AS1	1.0			
			AL136359.1	1.0			
			DARS-AS1	2.0			
			AC243312.1	4.0			
			AC022400.3	1.0			
			AC090877.2	2.0			
			AC007344.1	3.0			
			AC015845.2	1.0			
			AL035411.1	1.0			
			FO393400.1	1.0			
			AP005328.1	1.0			
			AC003973.2	1.0			
			AP003306.1	1.0			
			MRTFA	3.0			
			AL109837.2	1.0			
			SMG1P3	1.0			
			AC007491.1	1.0			
			DLX2-DT	1.0			
			PPIAP88	1.0			
			AP003500.1	1.0			
			LINC-PINT	1.0			
			LINC01426	2.0			
			LINC01505	1.0			
			LINC01185	2.0			
			ZNF812P	2.0			
			CARMIL2	1.0			
			MAFTRR	1.0			
			AC108516.1	1.0			
			LINC01841	1.0			
			AC008543.1	1.0			
			RTL9	2.0			
			AL160408.6	1.0			
			AC091939.1	1.0			
			AC012625.1	1.0			
			AL590385.2	2.0			
			LNCAROD	2.0			
			DEFB108E	1.0			
			LINC01956	1.0			
			TENT5A	1.0			
			AC022784.1	2.0			
			SAMD12-AS1	1.0			
			Z94721.1	2.0			
			MIR29B2CHG	1.0			
			RF00024	1.0			
			AC104129.1	2.0			
			PCNX1	1.0			
			AC099520.1	1.0			
			LINC01470	1.0			
			AC243960.1	1.0			
			ARHGAP45	2.0			
			LINC02210-CRHR1	1.0			
			LINC01780	1.0			
			AC005165.1	2.0			
			MIR6078	1.0			
			AC008758.1	1.0			
			AC092952.1	1.0			
			AL356417.3	2.0			
			AC135782.3	1.0			
			SPATA48	2.0			
			LINC02265	1.0			
			LNCNEF	1.0			
			LINC01934	2.0			
			AC063979.2	1.0			
			AP000820.2	1.0			
			PLPPR1	1.0			
			AC108751.3	1.0			
			AC013489.2	1.0			
			AC034102.3	2.0			
			MIR3681HG	3.0			
			AC108047.1	1.0			
			LINC02357	2.0			
			AC008608.1	1.0			
			LINC01991	2.0			
			AL139246.3	1.0			
			LINC00869	1.0			
			AP002954.1	3.0			
			CASC19	2.0			
			LINC01301	2.0			
			AL513542.1	2.0			
			MIR193BHG	1.0			
			AL136982.6	1.0			
			AD000090.1	1.0			
			AC104123.1	2.0			
			AC012560.1	1.0			
			JCAD	1.0			
			IDH2-DT	1.0			
			AC105343.1	1.0			
			AL109933.2	2.0			
			AL359636.1	1.0			
			AL359644.1	3.0			
			ECPAS	1.0			
			AC025281.1	1.0			
			LINC02459	2.0			
			GRAMD2B	2.0			
			LINC01184	3.0			
			AC010451.3	2.0			
			AC015687.1	3.0			
			AL080248.1	1.0			
			LINC02517	2.0			
			AC090833.1	2.0			
			AL133346.1	2.0			
			AC099335.1	1.0			
