gene	score	length	avg_score
CCL26	52.782	291	0.18138144329896905
CCL27	123.418	346	0.35669942196531795
CCL28	152.108	493	0.3085354969574037
CCL3	84.04	282	0.29801418439716315
CCL3L1	91.165	333	0.27376876876876877
CCL3L3	81.852	283	0.2892296819787986
CCL4	119.252	287	0.4155121951219512
CCL4L1	119.575	494	0.24205465587044536
CCL4L2	123.485	425	0.29055294117647057
CCL5	129.72899999999998	474	0.2736898734177215
CCL7	60.844	389	0.1564113110539846
CCL8	68.767	298	0.23076174496644294
CCM2	424.11	1603	0.2645726762320649
CCM2L	576.194	1762	0.3270113507377979
CCNA1	525.905	1445	0.36394809688581314
CCNA2	458.516	1339	0.3424316654219567
CCNB1	539.674	1505	0.35858737541528235
CCNB1IP1	308.288	1011	0.30493372898120674
CCNB2	465.392	1223	0.38053311529026984
CCNC	124.596	1273	0.09787588373919874
CCND1	266.591	909	0.29327942794279427
CCND2	236.868	1088	0.2177095588235294
CCND3	346.163	1047	0.33062368672397324
CCNDBP1	420.79	1139	0.36943810359964885
CCNE1	401.417	1274	0.31508398744113025
CCNE2	461.523	1360	0.3393551470588235
CCNF	757.607	2531	0.2993310944290794
CCNG1	305.141	936	0.3260053418803419
CCNG2	343.169	1190	0.28837731092436975
CCNH	292.259	956	0.3057102510460251
CCNI	306.187	1240	0.246925
CCNI2	172.24699999999999	1158	0.1487452504317789
CCNJ	359.947	1176	0.30607738095238096
CCNJL	427.138	1669	0.2559245056920311
CCNK	597.556	1827	0.3270695128626163
CCNL1	504.196	2213	0.2278337098960687
CCNL2	629.804	1872	0.3364337606837607
CCNO	344.073	1073	0.3206644920782852
CCNT1	816.647	2277	0.3586504172156346
CCNT2	157.60999999999999	1451	0.10862164024810475
CCNY	225.523	1044	0.21601819923371648
CCNYL1	260.762	1295	0.20136061776061775
CCP110	943.256	3163	0.29821561808409736
CCPG1	865.706	2711	0.3193308742161564
CCR1	325.124	1065	0.30528075117370895
CCR10	317.231	1096	0.28944434306569344
CCR2	358.471	1302	0.27532334869431646
CCR3	292.154	1131	0.258314765694076
CCR4	375.048	1081	0.346945420906568
CCR5	308.694	1059	0.2914957507082153
CCR6	356.432	1124	0.31711032028469754
CCR7	347.049	1143	0.3036299212598425
CCR8	271.796	1065	0.2552075117370892
CCR9	368.531	1196	0.30813628762541806
CCRL2	164.058	1102	0.14887295825771324
CCRN4L	490.429	1305	0.375807662835249
CCS	308.403	1042	0.29597216890595013
CCSAP	248.592	872	0.28508256880733945
CCSER1	1113.0819999999999	3216	0.3461075870646766
CCSER2	844.435	2667	0.3166235470566179
CCT2	437.032	1691	0.25844589000591367
CCT3	545.652	2026	0.269324777887463
CCT4	436.946	1699	0.2571783402001177
CCT5	571.393	1827	0.31274931581828136
CCT6A	553.999	1669	0.3319346914319952
CCT6B	487.287	1672	0.2914395933014354
CCT7	472.577	1688	0.27996267772511846
CCT8	484.298	1683	0.2877587641117053
CCT8L2	421.592	1671	0.25229922202274085
CCZ1	424.895	1527	0.2782547478716437
CCZ1B	394.639	1521	0.2594602235371466
CD101	901.196	3097	0.2909899903132063
CD109	1592.249	4470	0.3562078299776286
CD14	303.848	1127	0.2696078083407276
CD151	237.839	794	0.2995453400503778
CD160	135.092	711	0.19000281293952181
CD163	819.375	3519	0.23284313725490197
CD163L1	817.443	4475	0.18266882681564245
CD164	183.772	748	0.24568449197860961
CD164L2	227.347	727	0.3127193947730399
CD177	216.585	1492	0.1451642091152815
CD180	712.556	1994	0.35735005015045135
CD19	563.676	1709	0.32982796957284966
CD1A	106.949	990	0.10802929292929293
CD1B	154.768	963	0.16071443406022845
CD1C	114.76	999	0.11487487487487488
CD1D	197.605	1012	0.19526185770750987
CD1E	215.148	1350	0.1593688888888889
CD2	162.812	1087	0.14978104875804968
CD200	354.636	932	0.38051072961373394
CD200R1	165.49	1110	0.1490900900900901
CD200R1L	141.859	942	0.15059341825902336
CD207	264.697	996	0.2657600401606426
CD209	133.506	1136	0.11752288732394366
CD22	667.11	2560	0.26058984375
CD226	200.60999999999999	811	0.2473612823674476
CD244	163.48499999999999	1153	0.14179098005203813
CD247	178.447	512	0.348529296875
CD248	764.78	2274	0.3363148636763412
CD27	226.889	790	0.2872012658227848
CD274	312.401	879	0.35540500568828215
CD276	573.477	1737	0.330153713298791
CD28	182.806	523	0.3495334608030593
CD2AP	655.406	2016	0.32510218253968254
CD2BP2	391.719	1047	0.374134670487106
CD300A	147.531	914	0.16141247264770242
CD300C	115.992	700	0.16570285714285715
CD300E	115.159	802	0.14358977556109725
CD300LB	130.549	733	0.17810231923601638
CD300LD	108.486	600	0.18081
CD300LF	167.777	1042	0.16101439539347406
CD300LG	231.064	1129	0.20466253321523473
CD302	263.977	722	0.36561911357340715
CD320	161.822	953	0.16980272822665268
CD33	108.571	1198	0.09062687813021703
CD34	348.386	1344	0.2592157738095238
CD36	599.553	1478	0.40565155615696885
CD37	387.299	1544	0.2508413212435233
CD38	159.063	828	0.1921050724637681
CD3D	183.019	595	0.3075949579831933
CD3E	196.645	638	0.3082210031347963
CD3EAP	298.907	1538	0.1943478543563069
CD3G	219.294	566	0.3874452296819788
CD4	269.842	1398	0.19302002861230327
CD40	249.987	848	0.2947959905660377
CD44	807.538	2363	0.3417426999576809
CD46	159.226	1276	0.12478526645768025
CD47	349.824	1104	0.3168695652173913
CD48	84.782	853	0.09939273153575615
CD5	377.245	1510	0.24983112582781458
CD52	41.671	186	0.22403763440860214
CD53	275.125	684	0.4022295321637427
CD55	300.693	1741	0.1727128087306146
CD58	18.28	770	0.023740259740259742
CD59	63.331	526	0.12040114068441066
CD5L	242.776	1045	0.23232153110047848
CD6	463.864	2104	0.220467680608365
CD63	204.608	720	0.2841777777777778
CD68	365.805	1077	0.33965181058495825
CD69	158.859	607	0.26171169686985174
CD7	66.213	785	0.08434777070063694
CD70	143.886	760	0.1893236842105263
CD72	230.973	1195	0.19328284518828454
CD74	338.785	1034	0.3276450676982592
CD79A	196.571	697	0.2820243902439024
CD79B	213.109	707	0.3014271570014144
CD80	214.27	894	0.23967561521252798
CD81	248.213	1240	0.20017177419354837
CD82	233.092	982	0.2373645621181263
CD83	226.163	632	0.35785284810126583
CD84	257.602	1042	0.24721880998080611
CD86	234.186	1007	0.23255809334657399
CD8A	166.446	714	0.2331176470588235
CD8B	176.038	812	0.21679556650246307
CD9	245.013	794	0.30858060453400504
CD93	468.396	1961	0.2388556858745538
CD96	550.689	1810	0.3042480662983425
CD97	678.393	2646	0.2563843537414966
CDA	164.781	458	0.35978384279475983
CDADC1	455.808	1639	0.2781012812690665
CDAN1	1407.527	3836	0.3669257038581856
CDC123	316.568	1066	0.296968105065666
CDC14A	609.419	2154	0.2829243268337976
CDC14B	504.549	1990	0.25354221105527636
CDC16	508.724	1983	0.2565426122037317
CDC20	593.251	1543	0.3844789371354504
CDC20B	580.038	1732	0.3348949191685912
CDC23	436.232	1965	0.22200101781170484
CDC25A	580.54	1637	0.35463653023824065
CDC25B	707.155	1793	0.39439765755716677
CDC25C	589.938	1527	0.3863379174852652
CDC26	100.359	264	0.3801477272727273
CDC27	421.866	2787	0.15136921420882668
CDC34	233.213	1053	0.22147483380816713
CDC37	360.777	1346	0.26803640416047547
CDC37L1	285.503	1071	0.26657609710550884
CDC40	454.429	1915	0.23729973890339423
CDC42	156.178	944	0.1654427966101695
CDC42BPA	1501.449	5980	0.2510784280936455
CDC42BPB	1777.586	5507	0.32278663519157436
CDC42BPG	1656.722	4763	0.34783161872769264
CDC42EP1	333.519	1182	0.28216497461928935
CDC42EP2	211.584	630	0.33584761904761906
CDC42EP3	280.951	763	0.36821887287024907
CDC42EP4	333.062	1068	0.3118558052434457
CDC42EP5	158.841	445	0.3569460674157304
CDC42SE1	62.755	251	0.2500199203187251
CDC42SE2	68.767	398	0.17278140703517586
CDC45	584.664	1917	0.3049890453834116
CDC5L	659.297	2516	0.26204173290938
CDC6	576.274	1731	0.3329139225880994
CDC7	454.387	1827	0.24870662287903667
CDC73	382.335	1700	0.22490294117647058
CDCA2	607.054	3138	0.1934525175270873
CDCA3	385.615	943	0.4089236479321315
CDCA4	245.071	726	0.3375633608815427
CDCA5	242.821	1220	0.19903360655737704
CDCA7	427.611	1395	0.3065311827956989
CDCA7L	471.134	1330	0.3542360902255639
CDCA8	380.898	862	0.44187703016241303
CDCP1	907.901	2542	0.35716011014948856
CDCP2	371.472	1372	0.27075218658892125
CDH1	882.881	2705	0.32638853974121995
CDH10	880.595	2426	0.362982275350371
CDH11	728.25	2650	0.274811320754717
CDH12	739.68	2468	0.299708265802269
CDH13	855.24	2914	0.29349347975291695
CDH15	732.937	2499	0.2932921168467387
CDH16	956.489	2503	0.3821370355573312
CDH17	965.73	2554	0.3781245105716523
CDH18	741.735	2591	0.2862736395214203
CDH19	852.724	2347	0.36332509586706435
CDH2	853.924	2957	0.2887805207981062
CDH20	807.278	2469	0.32696557310652086
CDH22	884.971	2561	0.345556813744631
CDH23	3363.206	11256	0.29879228855721396
CDH24	914.063	2498	0.365917934347478
CDH26	602.743	2943	0.20480564050288821
CDH3	840.421	2762	0.3042798696596669
CDH4	939.032	2815	0.3335815275310835
CDH5	795.299	2397	0.33178931998331246
CDH6	850.226	2531	0.33592493085736863
CDH7	850.053	2416	0.35184312913907284
CDH8	803.808	2844	0.28263291139240504
CDH9	907.655	2420	0.37506404958677686
CDHR1	922.205	2850	0.32358070175438597
CDHR2	1262.327	4088	0.3087884050880626
CDHR3	993.124	2752	0.3608735465116279
CDHR4	802.652	2363	0.33967498942022856
CDHR5	459.69599999999997	2634	0.17452391799544417
CDIP1	256.564	756	0.3393703703703704
CDIPT	200.716	661	0.3036550680786687
CDK1	276.044	917	0.30102944383860414
CDK10	363.204	1588	0.22871788413098237
CDK11A	973.727	2489	0.39121213338690236
CDK11B	801.883	2522	0.3179551942902459
CDK12	1432.614	4634	0.30915278377211913
CDK13	1369.837	4643	0.2950327374542322
CDK14	257.388	1651	0.15589824348879466
CDK15	425.658	1403	0.3033913043478261
CDK17	329.575	1758	0.18747155858930603
CDK18	457.923	1705	0.26857653958944283
CDK19	298.532	1720	0.17356511627906976
CDK2	353.161	1125	0.3139208888888889
CDK20	397.137	1109	0.35810369702434625
CDK2AP1	127.743	365	0.3499808219178082
CDK2AP2	176.45	506	0.34871541501976283
CDK3	246.924	842	0.2932589073634204
CDK4	376.81	1021	0.36905974534769836
CDK5	285.301	931	0.3064457572502685
CDK5R1	210.207	931	0.22578625134264232
CDK5R2	369.668	1108	0.33363537906137186
CDK5RAP1	526.021	1586	0.3316651954602774
CDK5RAP2	2027.469	5992	0.338362650200267
CDK5RAP3	501.799	1847	0.2716832701678397
CDK6	246.437	1024	0.2406611328125
CDK7	291.272	1012	0.2878181818181818
CDK8	141.884	1529	0.09279529103989535
CDK9	421.756	1472	0.2865190217391304
CDKAL1	483.673	1831	0.26415783724740577
CDKL1	346.338	1154	0.3001195840554593
CDKL2	688.663	1768	0.3895152714932127
CDKL3	671.871	2395	0.2805306889352818
CDKL4	387.815	1299	0.29854888375673594
CDKN1A	180.915	604	0.29952814569536423
CDKN1B	225.65	749	0.3012683578104139
CDKN1C	255.615	958	0.26682150313152403
CDKN2A	232.773	1240	0.18772016129032257
CDKN2AIP	545.316	1792	0.3043058035714286
CDKN2AIPNL	109.606	381	0.2876797900262467
CDKN2B	167.572	499	0.33581563126252506
CDKN2C	158.348	534	0.2965318352059925
CDKN2D	180.797	506	0.3573063241106719
CDKN3	239.459	801	0.29895006242197253
CDNF	163.132	514	0.31737743190661477
CDO1	176.9	625	0.28304
CDON	1489.974	3984	0.3739894578313253
CDPF1	136.228	507	0.26869428007889545
CDR2	524.415	1383	0.3791865509761388
CDR2L	415.967	1431	0.29068273934311667
CDRT1	971.996	3013	0.3226007301692665
CDRT15	96.243	564	0.1706436170212766
CDRT15L2	51.501	843	0.061092526690391454
CDRT4	81.045	453	0.1789072847682119
CDS1	435.643	1450	0.30044344827586206
CDS2	404.999	1402	0.2888723252496434
CDSN	506.314	1591	0.3182363293526084
CDT1	419.141	1672	0.2506824162679426
CDV3	215.718	961	0.22447242455775232
CDX1	270.908	807	0.33569764560099136
CDX2	335.827	958	0.3505501043841336
CDYL	548.798	1897	0.2892978386926726
CDYL2	484.772	1687	0.2873574392412567
CEA	14.168	172	0.08237209302325581
CEACAM1	315.569	1794	0.17590245261984394
CEACAM16	514.697	1302	0.3953125960061444
CEACAM18	102.135	1401	0.07290149892933619
CEACAM19	157.574	649	0.24279506933744224
CEACAM21	31.04	964	0.03219917012448133
CEACAM3	43.201	866	0.04988568129330254
CEACAM4	41.015	835	0.049119760479041916
CEACAM5	255.378	2124	0.12023446327683615
CEACAM6	57.733	414	0.13945169082125602
CEACAM7	138.264	795	0.1739169811320755
CEACAM8	66.117	1047	0.0631489971346705
CEBPA	327.815	1080	0.3035324074074074
CEBPB	396.884	1042	0.38088675623800383
CEBPD	269.113	808	0.33306064356435644
CEBPE	324.582	850	0.3818611764705882
CEBPG	113.303	458	0.24738646288209606
CEBPZ	1045.822	3249	0.3218904278239458
CECR1	487.572	1602	0.3043520599250936
CECR2	1710.8509999999999	4607	0.37135901888430645
CECR5	392.403	1329	0.2952618510158014
CECR6	242.192	669	0.3620209267563528
CEL	575.07	2299	0.25013919095258813
CELA1	254.063	805	0.3156062111801242
CELA2A	237.668	833	0.2853157262905162
CELA2B	235.188	934	0.2518072805139186
CELA3A	253.716	840	0.30204285714285717
CELA3B	244.231	962	0.2538783783783784
CELF1	397.824	1723	0.23089030760301799
CELF2	182.134	2195	0.0829767653758542
CELF3	463.599	1540	0.3010383116883117
CELF4	228.373	2061	0.1108068898592916
CELF5	428.372	1530	0.2799816993464052
CELF6	421.838	1596	0.2643095238095238
CELSR1	3045.299	9194	0.3312267783336959
CELSR2	3220.968	8916	0.361257065948856
CELSR3	3339.328	10146	0.3291275379459886
CEMP1	5.469	585	0.009348717948717949
CEND1	155.501	448	0.34710044642857146
CENPA	147.026	478	0.30758577405857745
CENPB	807.318	1799	0.4487593107281823
CENPBD1	141.05	561	0.25142602495543676
CENPC	830.503	2940	0.2824840136054422
CENPE	2556.657	8235	0.3104622950819672
CENPF	2979.301	9413	0.3165091894188888
CENPH	294.998	760	0.3881552631578947
CENPJ	1277.674	4115	0.31049185905224785
CENPK	324.808	1083	0.29991505078485686
CENPL	430.059	1191	0.3610906801007557
CENPM	200.487	601	0.3335890183028286
CENPN	411.403	1272	0.3234300314465409
CENPO	328.105	948	0.3461023206751055
CENPP	289.452	935	0.30957433155080216
CENPQ	331.347	829	0.39969481302774423
CENPT	512.409	1823	0.28108008776741633
CENPV	230.495	910	0.2532912087912088
CENPW	90.447	278	0.32534892086330935
CEP104	1016.789	3054	0.3329368041912246
CEP112	984.201	3208	0.3067958229426434
CEP120	1137.784	3427	0.33200583600817046
CEP128	1402.614	3651	0.3841725554642564
CEP135	1243.684	3596	0.3458520578420467
CEP152	1738.838	5197	0.33458495285741774
CEP164	1378.813	4367	0.3157346004121823
CEP170	1511.018	5115	0.29540918866080157
CEP170B	1472.2069999999999	4853	0.30336018957345967
CEP19	170.126	536	0.3173992537313433
CEP192	2219.258	7838	0.2831408522582291
CEP250	2853.34	7519	0.37948397393270383
CEP290	2662.258	7852	0.339054763117677
CEP350	3473.676	9920	0.35016895161290323
CEP41	407.245	1402	0.29047432239657633
CEP44	396.475	1340	0.2958768656716418
CEP55	594.575	1434	0.4146269177126918
CEP57	578.858	1723	0.3359593731863029
CEP57L1	483.569	1547	0.31258500323206206
CEP63	826.411	2277	0.36293851559068946
CEP68	458.203	2453	0.18679290664492457
CEP70	729.537	1956	0.37297392638036814
CEP72	502.559	1970	0.2551060913705584
CEP76	600.5889999999999	2058	0.2918313896987366
CEP78	774.283	2193	0.3530702234382125
CEP85	868.702	2376	0.36561531986531987
CEP85L	946.029	2617	0.3614936950706916
CEP89	815.543	2630	0.31009239543726236
CEP95	820.243	2852	0.28760273492286115
CEP97	908.138	2762	0.32879724837074586
CEPT1	320.813	1317	0.24359377372817007
CER1	227.731	804	0.28324751243781093
CERCAM	662.116	1842	0.35945494028230185
CERK	592.068	1660	0.3566674698795181
CERKL	572.201	1737	0.3294191134139321
CERS1	369.846	1163	0.31801031814273434
CERS2	419.743	1305	0.3216421455938697
CERS3	452.8	1195	0.3789121338912134
CERS4	323.183	1123	0.2877853962600178
CERS5	481.146	1813	0.26538665195808053
CERS6	319.111	1264	0.25246123417721517
CES1	535.647	1703	0.3145314151497358
CES2	491.236	1842	0.26668621064060805
CES3	493.336	1759	0.2804638999431495
CES4A	488.911	1844	0.2651361171366594
CES5A	564.904	1955	0.288953452685422
CETN1	200.277	516	0.3881337209302325
CETN3	107.939	685	0.1575751824817518
CETP	586.785	1512	0.38808531746031744
CFB	981.615	2362	0.4155863674851821
CFC1	153.294	676	0.22676627218934914
CFC1B	131.257	687	0.19105822416302767
CFD	270.527	783	0.34550063856960406
CFDP1	301.432	1046	0.28817590822179734
CFH	1009.291	3761	0.26835708588141455
CFHR1	182.227	1006	0.18114015904572564
CFHR2	138.73	830	0.167144578313253
CFHR3	189.333	1085	0.17450046082949308
CFHR4	413.451	1787	0.23136597649692223
CFHR5	354.691	1783	0.19892933258553
CFI	547.654	1806	0.30324141749723144
CFL1	192.726	644	0.2992639751552795
CFL2	48.38	562	0.08608540925266904
CFLAR	513.232	2076	0.24722157996146435
CFTR	1507.111	4566	0.3300724923346474
CGA	114.42399999999999	358	0.31962011173184357
CGB	186.81	503	0.37139165009940356
CGB1	175.039	486	0.3601625514403292
CGB2	155.507	430	0.36164418604651166
CGB5	162.182	510	0.31800392156862745
CGB7	185.669	509	0.36477210216110023
CGB8	180.827	484	0.3736095041322314
CGGBP1	111.288	505	0.22037227722772276
CGN	1202.436	3367	0.3571238491238491
CGNL1	1348.821	3985	0.3384745294855709
CGREF1	201.282	1144	0.17594580419580422
CGRRF1	341.947	1057	0.3235070955534532
CH17-132F21.1	114.145	354	0.32244350282485873
CH25H	260.738	835	0.3122610778443114
CHAC1	215.956	678	0.3185191740412979
CHAC2	210.683	570	0.369619298245614
CHAD	297.385	1074	0.2768947858472998
CHADL	750.731	2384	0.31490394295302016
CHAF1A	821.62	2980	0.27571140939597316
CHAF1B	529.657	1734	0.3054538638985006
CHAMP1	873.164	2439	0.35800082000820005
CHAT	709.899	2400	0.29579125
CHCHD1	176.532	418	0.42232535885167466
CHCHD10	179.602	464	0.38707327586206897
CHCHD2	190.44	466	0.4086695278969957
CHCHD3	261.862	1066	0.24564915572232648
CHCHD4	121.587	590	0.20607966101694916
CHCHD5	135.124	343	0.3939475218658892
CHCHD6	222.802	752	0.29627925531914895
CHCHD7	112.754	402	0.2804825870646766
CHD1	1701.945	5330	0.31931425891181986
CHD1L	967.655	2806	0.344852102637206
CHD2	1774.946	5994	0.29612045378712043
CHD3	2139.91	6502	0.3291156567210089
CHD4	1714.146	6034	0.2840812064965197
CHD5	1732.846	6455	0.2684501936483346
CHD6	2641.205	8602	0.3070454545454545
CHD7	2374.417	9297	0.25539604173389263
CHD8	2891.886	8140	0.3552685503685504
CHD9	2784.273	9330	0.29842154340836013
CHDH	597.553	1818	0.32868701870187017
CHEK1	559.294	1764	0.3170600907029478
CHEK2	610.4639999999999	1886	0.3236818663838812
CHERP	892.564	2835	0.31483738977072306
CHFR	567.156	2135	0.26564683840749415
CHGA	375.31	1406	0.2669345661450925
CHGB	571.777	2047	0.2793243771372741
CHI3L1	406.53	1177	0.3453950722175021
CHI3L2	418.937	1188	0.3526405723905724
CHIA	513.838	1695	0.30314926253687313
CHIC2	46.994	877	0.05358494868871152
CHID1	505.085	1481	0.34104321404456445
CHIT1	471.965	1491	0.3165425888665325
CHKA	521.198	1601	0.3255452841973766
CHKB	280.726	953	0.29457082896117526
CHKB-CPT1B	58.172	195	0.2983179487179487
CHL1	1566.931	4119	0.38041539208545766
CHML	721.453	1968	0.36659197154471546
CHMP1A	167.772	929	0.18059418729817006
CHMP1B	210.15	599	0.35083472454090153
CHMP2A	221.309	809	0.2735587144622991
CHMP2B	146.239	684	0.21379970760233918
CHMP3	230.912	843	0.2739169632265718
CHMP4A	93.385	313	0.29835463258785944
CHMP4B	187.331	699	0.26799856938483546
CHMP4C	250.819	720	0.3483597222222222
CHMP5	183.567	704	0.26074857954545455
CHMP6	212.783	720	0.2955319444444444
CHMP7	420.371	1622	0.2591683107274969
CHN1	288.222	1655	0.17415226586102717
CHN2	439.259	1910	0.22997853403141363
CHODL	300.222	892	0.33657174887892377
CHORDC1	344.624	1477	0.2333270142180095
CHP1	93.59	549	0.1704735883424408
CHP2	222.345	619	0.3592003231017771
CHPF	803.286	2346	0.34240664961636824
CHPF2	785.139	2236	0.3511355098389982
CHPT1	403.505	1481	0.2724544226873734
CHRAC1	136.457	520	0.2624173076923077
CHRD	1031.214	3001	0.343623458847051
CHRDL2	409.38	1541	0.2656586632057106
CHRFAM7A	497.948	1277	0.3899357870007831
CHRM1	459.929	1380	0.333281884057971
CHRM2	465.426	1405	0.3312640569395018
CHRM3	587.542	1770	0.3319446327683616
CHRM4	444.559	1439	0.30893606671299517
CHRM5	25.519	73	0.3495753424657534
CHRNA1	392.485	1515	0.2590660066006601
CHRNA10	468.08	1433	0.3266434054431263
CHRNA2	356.14	1626	0.21902829028290283
CHRNA3	474.442	1533	0.3094859752120026
CHRNA4	532.826	2012	0.264824055666004
CHRNA5	512.487	1430	0.3583825174825175
CHRNA6	530.852	1503	0.3531949434464404
CHRNA7	628.514	1641	0.38300670322973795
CHRNA9	450.609	1467	0.3071635991820041
